time_s,dt_s,gcl_max_m3_s,component_compatibility_m3_s,correction_relative_l2,correction_max_m_s,raw_max_m_s,budget_error_ppm_m3,boundary_outward_ppm_m3_s,linear_residual_ppm_m3,source_ppm_m3_s,cumulative_budget_error_ppm_m3,roi_correction_relative_l2,interface_correction_relative_l2,co2_min_ppm,co2_max_ppm,max_diffusivity_m2_s
1427.2121020399416,0.06874482383477698,4.440892098500626e-16,0.0,0.011914571199177012,0.38985451781232605,5.511660199406605,-6.97287019790771e-12,-1.474556093374912,4.440892098500626e-16,-1.0862756164336873,4.8887613957049325e-9,0.029406357237782777,0.09949796514259507,395.0767793982293,400.0000000000001,0.04979748889329327
1427.2808354576866,0.06873341774530672,4.440892098500626e-16,0.0,0.011914639912549421,0.38985578280465916,5.510723552611974,-2.1354532725448294e-11,-1.4738214470865088,3.885780586188048e-16,-1.0862756164336873,4.867388270213269e-9,0.029405538556041066,0.09949766088525794,395.0761371672085,400.00000000000006,0.04979889107287473
1427.3495891143632,0.0687536566763356,4.440892098500626e-16,0.0,0.011915701769206819,0.3898871819606117,5.510912053554956,6.882053954493372e-12,-1.473066800120841,4.440892098500626e-16,-1.0862756164336873,4.874436854152009e-9,0.029405122973816252,0.09950411113073357,395.075487585529,400.00000000000006,0.04979982347648649
1427.4183294276377,0.0687403132747022,6.661338147750939e-16,0.0,0.011915692445528349,0.38988506010220936,5.510129930744543,-1.5855636248396365e-11,-1.472295148713596,4.996003610813204e-16,-1.0862756164336873,4.858748070546426e-9,0.0294044536403886,0.0995019067397077,395.0748313103017,400.00000000000006,0.04979955421050133
1427.4870882243745,0.06875879673680174,4.440892098500626e-16,0.0,0.011916630154400183,0.38991210575346735,5.51033828403207,3.0043557919245956e-11,-1.4715074075323944,3.3306690738754696e-16,-1.0862756164336873,4.8887613957049325e-9,0.029404170053937195,0.09950658221969678,395.07416805810766,400.00000000000006,0.049798911471972664
1427.5558314783684,0.06874325399394365,4.440892098500626e-16,0.0,0.011916456443030783,0.3899046273023007,5.509582728487512,1.349188816224256e-11,-1.4707072507565861,4.996003610813204e-16,-1.0862756164336873,4.902176442556083e-9,0.029403623169127827,0.09950274259839305,395.07349850337414,400.00000000000006,0.04979720301026426
1427.6245916996775,0.0687602213088212,6.661338147750939e-16,0.0,0.011917221275675353,0.3899264418629502,5.509983986976455,-2.191198611445344e-13,-1.4698963602546673,3.3306690738754696e-16,-1.0862756164336873,4.90194906888064e-9,0.029403458180387535,0.099506149858271,395.07282234919063,400.00000000000006,0.049795248319228276
1427.6933342148302,0.06874251515296237,4.440892098500626e-16,0.0,0.01191684375099784,0.3899124901423542,5.509329712636703,-4.877734674502143e-11,-1.4690793491912686,5.551115123125783e-16,-1.0862756164336873,4.853291102335788e-9,0.029402992904155455,0.09950076182265105,395.07214027714906,400.00000000000006,0.04979240749553075
1427.762091821299,0.06875760646857998,4.440892098500626e-16,0.0,0.011917414850790113,0.3899281331026363,5.509865367290805,4.095498593037483e-11,-1.4682578485988178,3.3306690738754696e-16,-1.0862756164336873,4.89421836391557e-9,0.029402886245024035,0.09950301184020599,395.07145199683436,400.00000000000006,0.049789483134712945
1427.8308300908118,0.06873826951277806,6.661338147750939e-16,0.0,0.0119168482023123,0.38990828739593164,5.509489856164858,2.2853906267439328e-12,-1.4674363730199937,3.885780586188048e-16,-1.0862756164336873,4.896492100670002e-9,0.029402476028551356,0.09949665008136534,395.0707582081179,400.00000000000006,0.04978585993515124
1427.899581518583,0.06875142777107612,6.661338147750939e-16,0.0,0.01191721845363931,0.3899176864108891,5.510071460377746,9.165088826756929e-12,-1.4666457954325036,4.996003610813204e-16,-1.0862756164336873,4.905814421363175e-9,0.029402416249988152,0.0994975850364162,395.0700586346636,400.00000000000006,0.0497823211748012
1427.9683118359478,0.06873031736472512,4.996003610813204e-16,0.0,0.011916440489951002,0.3898913768689857,5.509746411630716,-1.891941464604585e-12,-1.4658333585976382,3.3306690738754696e-16,-1.0862756164336873,4.903995431959629e-9,0.029402052665862474,0.09949004839834125,395.0693539641779,400.00000000000006,0.04977823839326224
1428.037055160717,0.06874332476922973,4.440892098500626e-16,0.0,0.011916661457999064,0.38989704930255187,5.510622112941732,-1.925493445242843e-11,-1.4650290777355077,3.3306690738754696e-16,-1.0862756164336873,4.8848960432223976e-9,0.029402058365396957,0.09949055143046412,395.0686438571528,400.0000000000001,0.04977441539947937
1428.105777476581,0.06872231586385169,5.551115123125783e-16,0.0,0.011915780574252983,0.3898686795870612,5.510395945672149,2.992491671127695e-11,-1.464236609285647,4.996003610813204e-16,-1.0862756164336873,4.914909368380904e-9,0.02940176523590237,0.0994829853340981,395.0679290064118,400.0000000000001,0.04977020873445664
1428.1745129777123,0.06873550113141391,6.661338147750939e-16,0.0,0.011915940047931364,0.38987329599814735,5.5112708401571915,-4.339672024511465e-11,-1.4634574258793296,4.996003610813204e-16,-1.0862756164336873,4.871480996371247e-9,0.029401823511298435,0.0994841189879581,395.06720911299584,400.00000000000006,0.04976640137432229
1428.2432270152203,0.06871403750801619,4.440892098500626e-16,0.0,0.01191499729281877,0.38984304091055155,5.511039886260491,3.236514528603962e-11,-1.4626942909129617,4.440892098500626e-16,-1.0862756164336873,4.903768058284186e-9,0.02940156096463755,0.09947703837075124,395.0664849083725,400.00000000000006,0.04976233125987814
1428.311952957337,0.06872594211677097,4.440892098500626e-16,0.0,0.011915056320483406,0.38984487335654316,5.511961605932325,-4.9914163080533314e-11,-1.461948260100315,4.440892098500626e-16,-1.0862756164336873,4.853973223362118e-9,0.029401626751448966,0.09947781543435881,395.06575608916637,400.0000000000001,0.04975872850600622
1428.3806568609587,0.06870390362178114,4.440892098500626e-16,0.0,0.011914011509514886,0.3898121667555512,5.511763869314686,5.1681360579980407e-11,-1.4612212748898887,3.885780586188048e-16,-1.0862756164336873,4.905587047687732e-9,0.029401373840826785,0.09947024888130994,395.06502335748695,400.0000000000001,0.049754924021165645
1428.449372986157,0.06871612519830705,5.551115123125783e-16,0.0,0.011914008198642646,0.3898132125541328,5.512532532948142,-2.5154881649891436e-11,-1.4605132053655807,4.440892098500626e-16,-1.0862756164336873,4.880348569713533e-9,0.02940146598230046,0.09947115362231648,395.06428641815006,400.0000000000001,0.0497516321980858
1428.5180688958226,0.068695909665621,5.551115123125783e-16,0.0,0.011913004327238338,0.38978229751202875,5.512393302186681,1.537950322649806e-11,-1.4598245729011912,3.3306690738754696e-16,-1.0862756164336873,4.895809979643673e-9,0.029401258619542455,0.09946478779270287,395.0635459757333,400.00000000000006,0.04974819739914493
1428.5867798196684,0.06871092384585609,5.273559366969494e-16,0.0,0.011913155535313203,0.3897884959635469,5.513314253366672,-7.871189811048396e-12,-1.4591551154951166,4.996003610813204e-16,-1.0862756164336873,4.8878519010031596e-9,0.029401416348019738,0.09946748057035357,395.0628016976851,400.00000000000006,0.049745335608476854
1428.6554717528031,0.06869193313445976,5.551115123125783e-16,0.0,0.011912294492873779,0.38976214664031084,5.51310198687199,1.2498758972245838e-11,-1.458504977816355,4.996003610813204e-16,-1.0862756164336873,4.900357453152537e-9,0.029401281691337367,0.09946200535162973,395.0620542709478,400.0000000000001,0.04974233580059187
1428.7241776141063,0.06870586130344236,4.440892098500626e-16,0.0,0.011912465025522508,0.38976919108716057,5.513721639000618,8.5407167449425e-12,-1.4578728427426704,7.216449660063518e-16,-1.0862756164336873,4.90899765281938e-9,0.029401473818320038,0.09946465283318953,395.061303383758,400.0000000000001,0.04973985656187021
1428.792865238978,0.06868762487169988,4.440892098500626e-16,0.0,0.011911642119998372,0.3897441536130216,5.513360844585963,-4.162444694477685e-12,-1.4572583806545092,3.885780586188048e-16,-1.0862756164336873,4.904904926661402e-9,0.029401380208630423,0.09945945570311227,395.06054973980116,400.0000000000001,0.049737216399690254
1428.8615687081046,0.06870346912637615,6.522560269672795e-16,0.0,0.011911917034005326,0.3897551615834757,5.514063562693906,-9.30220830919204e-12,-1.4566597775022214,3.3306690738754696e-16,-1.0862756164336873,4.8955826059682295e-9,0.029401648313633108,0.09946278256469065,395.0597930185645,400.00000000000017,0.0497350908975069
1428.93025497001,0.06868626190544092,6.661338147750939e-16,0.0,0.01191120798261228,0.38973384010044043,5.5135752577874175,3.620111155289152e-12,-1.4560763556201035,5.551115123125783e-16,-1.0862756164336873,4.899220584775321e-9,0.029401638677437555,0.09945860575871902,395.0590339191874,400.0000000000001,0.04973276834037797
1428.9989581664686,0.06870319645850032,4.440892098500626e-16,0.0,0.011911618909342376,0.3897485652927376,5.514142221750519,-1.652343886715535e-11,-1.455506202064217,5.551115123125783e-16,-1.0862756164336873,4.882622306467965e-9,0.029401995723415356,0.09946294181174413,395.0582720653428,400.0000000000001,0.04973090422249404
1429.0676454088405,0.068687242372107,4.440892098500626e-16,0.0,0.011911040510827213,0.38973086148518765,5.513686412579146,2.4890731836757496e-11,-1.4549487499175662,6.661338147750939e-16,-1.0862756164336873,4.907633410766721e-9,0.02940206957777604,0.09945950425218225,395.05750803797997,400.0000000000001,0.049728780917829445
1429.1363488356128,0.06870342677234476,5.273559366969494e-16,0.0,0.01191148804396173,0.3897467187564826,5.514021557538466,-3.8243085781486386e-11,-1.4544020344413924,5.551115123125783e-16,-1.0862756164336873,4.869434633292258e-9,0.029402479842787908,0.099463502636639,395.0567414202349,400.0000000000001,0.049727037159029756
1429.205036263365,0.06868742775213832,4.996003610813204e-16,0.0,0.011910939963794276,0.3897297963885451,5.5135141330036115,5.357770130332007e-11,-1.4538652675475094,3.3306690738754696e-16,-1.0862756164336873,4.922867447021417e-9,0.029402615867605533,0.09945977797212467,395.0559727549482,400.00000000000006,0.049724996014203854
1429.2737422612686,0.06870599790363485,6.661338147750939e-16,0.0,0.01191152441554196,0.38974979130943854,5.514066663550648,8.860589345571768e-12,-1.4533363794557785,4.996003610813204e-16,-1.0862756164336873,4.931735020363703e-9,0.029403122858972133,0.0994645793226309,395.0552015161093,400.00000000000006,0.04972335038654466
1429.3424334700926,0.06869120882402058,4.440892098500626e-16,0.0,0.011911118653992553,0.3897366201929805,5.513448481848513,-3.407133256083661e-11,-1.4528150961902475,3.3306690738754696e-16,-1.0862756164336873,4.8976289690472186e-9,0.029403344451587536,0.09946123217884127,395.0544281901146,400.00000000000006,0.04972139519569221
1429.4111444211928,0.06871095110022907,4.440892098500626e-16,0.0,0.011911829985589338,0.3897605357787711,5.513912739324314,-6.363813295773291e-11,-1.4522990801898343,3.885780586188048e-16,-1.0862756164336873,4.8339643399231136e-9,0.02940393728765753,0.09946659406356967,395.0536522296055,400.0000000000001,0.04971982888199611
1429.4798395740074,0.06869515281459826,4.440892098500626e-16,0.0,0.011911472245514745,0.3897482274703137,5.513207834570771,7.28805973904123e-11,-1.4517883062340329,4.996003610813204e-16,-1.0862756164336873,4.906723916064948e-9,0.029404205593926074,0.09946328954506257,395.05287416712184,400.00000000000006,0.049717910837404344
1429.5485529659827,0.06871339197527959,4.579669976578771e-16,0.0,0.011912151066868942,0.3897704971451218,5.513596478809118,-2.8424793768744294e-11,-1.4512814575352802,4.440892098500626e-16,-1.0862756164336873,4.878302206634544e-9,0.029404812876011217,0.09946813483296564,395.0520934395962,400.0000000000001,0.04971635885305922
