time_s,gap_m,roi_mean_ppm,roi_std_ppm,roi_volume_m3,minimum_ppm,maximum_ppm,inventory_ppm_m3,deficit_ppm_m3,max_speed_m_s,budget_residual_ppm_m3,budget_fraction,divergence_s_inv,gcl_m3,max_courant,eddy_diffusivity_m2_s,source_umol_s,mouth_inflow_m3_s,mouth_outflow_m3_s,centre_low_ppm,centre_mid_ppm,centre_high_ppm,left_mid_ppm,right_mid_ppm,left_half_mean_ppm,right_half_mean_ppm,shell_volume_m3,shell_mean_ppm,shell_std_ppm,fans_on,fan_force_n,roi_mean_speed_m_s
5.25,0.0,399.9405943023826,0.26969888774124484,96.0,397.04313789847794,400.00000000000085,520794.2970530287,5.702946971347691,1.5645198103746716,1.4754394150884309e-08,4.527517058492618e-11,1.8503717077085944e-15,4.163336342344337e-17,1.690692217041668,0.020954693494771384,-44.40047791098563,0.0,0.0,399.8035980315987,399.5413065314777,399.99356689115785,399.9526976443378,399.7152362806239,399.947307970805,399.93388063396014,96.0,399.9405943023826,0.26969888774124484,1,1.5383767444688012,0.07963788608080712
5.5,0.0,399.9377654595208,0.277877118384323,96.0,397.01275617581615,400.00000000000085,520794.02548411395,5.974515886082371,1.5648439771169458,4.0985002058846476e-09,1.2576612368232068e-11,1.4802973661668755e-15,4.163336342344337e-17,1.6902720569016136,0.020968742637647905,-44.40047791098563,0.0,0.0,399.7991789924083,399.5111180067656,399.99210269341825,399.9487006724173,399.7137483852055,399.94443089251223,399.9311000265293,96.0,399.9377654595208,0.277877118384323,1,1.5383767444688012,0.08210595295849953
5.75,0.0,399.9349366166313,0.28573564825561754,96.0,396.9937456535265,400.0000000000008,520793.7539151966,6.246084803476027,1.5650597873864092,-9.177818505179403e-09,2.8162952281885792e-11,1.4173059888831793e-15,4.163336342344337e-17,1.6898872811852943,0.020981700482049746,-44.40047791098563,0.0,0.0,399.7955812772583,399.48117804458025,399.9904274186898,399.94463438126934,399.7126083224099,399.9415086359413,399.92836459732126,96.0,399.9349366166313,0.28573564825561754,1,1.5383767444688012,0.08450234677040384
6.0,0.0,399.9321077737107,0.29309525724794044,96.0,396.9850357076879,400.0000000000008,520793.48234627617,6.517653723852517,1.5651927533680543,-2.548031030613629e-08,7.818859818097175e-11,1.61907524424502e-15,4.163336342344337e-17,1.6895330750253217,0.02099353186123912,-44.40047791098563,0.0,0.0,399.7926945829956,399.4529376203834,399.98853323120494,399.94063032214655,399.7116737686092,399.938534368458,399.9256811789633,96.0,399.9321077737107,0.29309525724794044,1,1.5383767444688012,0.08683267138948021
6.25,0.0,399.929278930751,0.300053495446555,96.0,396.9839860554694,400.0000000000008,520793.2107773521,6.789222647975263,1.5652631486418231,-4.545051002224909e-08,1.3946893199311007e-10,1.4802973661668755e-15,4.163336342344337e-17,1.6892059200090834,0.02100425370035683,-44.40047791098563,0.0,0.0,399.7904225007771,399.4263559894499,399.9864148794826,399.93676574124726,399.7108190600328,399.93551176606115,399.92304609544095,96.0,399.929278930751,0.300053495446555,1,1.5383767444688012,0.08910196795350923
6.5,0.0,399.9264500877395,0.3068993015604116,96.0,396.9884967870244,400.00000000000074,520792.9392084229,7.060791577080563,1.5652868461894844,-7.05423017777207e-08,2.16465326449763e-10,1.4802973661668755e-15,4.163336342344337e-17,1.6889032425324089,0.021013918320404064,-44.40047791098563,0.0,0.0,399.78865798136593,399.4007267565238,399.9840699439135,399.93307672551464,399.70992737886036,399.9324435558911,399.9204566195879,96.0,399.9264500877395,0.3068993015604116,1,1.5383767444688012,0.09131412108147174
6.75,0.0,399.92362124500414,0.31346889014415463,96.0,397.0065870429148,400.00000000000085,520792.66763952037,7.332360479668589,1.565276123675649,-6.89745869308922e-08,2.116546540227676e-10,1.4173059888831793e-15,4.163336342344337e-17,1.688623128832894,0.021022599907051104,-44.40047791098563,0.0,0.0,399.7873154313239,399.37596216989806,399.9814990435976,399.92959777303804,399.70888800432255,399.92932942351416,399.91791306649424,96.0,399.92362124500414,0.31346889014415463,1,1.5383767444688012,0.09347080386979308
7.0,0.0,399.9207924022897,0.3198948642524448,96.0,397.0297381734434,400.00000000000085,520792.3960706198,7.603929380261707,1.565240341969163,-6.542860742086987e-08,2.007735005463782e-10,1.776356839400251e-15,5.551115123125783e-17,1.6883639418729057,0.0210303843782288,-44.40047791098563,0.0,0.0,399.7863123690381,399.3519366006074,399.9787054418488,399.92636225511194,399.70759966418245,399.9261700237355,399.91541478084383,96.0,399.9207924022897,0.3198948642524448,1,1.5383767444688012,0.0955737722257385
7.25,0.0,399.9179635596227,0.32624085746467746,96.0,397.0534010442314,400.00000000000085,520792.12450172374,7.87549827629667,1.5651865528123092,-5.740257069675181e-08,1.7614489308955843e-10,1.4173059888831793e-15,4.163336342344337e-17,1.6881241545644925,0.02103736184783444,-44.40047791098563,0.0,0.0,399.7855703288044,399.3285864836844,399.9756956362768,399.92340088996906,399.7059741972539,399.92296552216334,399.91296159708196,96.0,399.9179635596227,0.32624085746467746,1,1.5383767444688012,0.09762290477691356
7.5,0.0,399.91513471712506,0.3324013218076005,96.0,397.0761209583901,400.00000000000085,520791.85293284396,8.147067156063365,1.5651200245629588,-3.307713924982636e-08,1.0150014339338278e-10,1.4173059888831766e-15,4.163336342344337e-17,1.6879023612957804,0.021043621237304626,-44.40047791098563,0.0,0.0,399.78501846674936,399.3060625732881,399.97247938095273,399.9207419846486,399.7039374689642,399.91971493917555,399.91055449507456,96.0,399.91513471712506,0.3324013218076005,1,1.5383767444688012,0.09961954769700254
7.75,0.0,399.9123058741795,0.33830357779536535,96.0,397.0967912937213,400.00000000000085,520791.58136392117,8.418636078845354,1.5650446500391875,-5.176745254686921e-08,1.5885303190616604e-10,1.4802973661668755e-15,4.163336342344337e-17,1.6876972150112668,0.02104924697301909,-44.40047791098563,0.0,0.0,399.78459415022184,399.2850995180583,399.9690695863859,399.9184120734716,399.70143992268197,399.9164175376393,399.90819421071956,96.0,399.9123058741795,0.33830357779536535,1,1.5383767444688012,0.10156424130877391
8.0,0.0,399.9094770311019,0.34411748481287613,96.0,397.0727731023734,400.00000000000085,520791.3097949858,8.690205014289068,1.5649632766117778,-8.303113219199076e-08,2.5478841322851784e-10,1.4802973661668755e-15,4.163336342344337e-17,1.687507399310293,0.021054316891162394,-44.40047791098563,0.0,0.0,399.78423983140243,399.26488524756945,399.9654815746146,399.91643469566463,399.69845710164884,399.9130735644895,399.9058804977142,96.0,399.9094770311019,0.34411748481287613,1,1.5383767444688012,0.10345813403209199
8.25,0.0,399.9066481881038,0.3498636496109393,96.0,396.99538467813716,400.00000000000085,520791.03822605795,8.961773942101367,1.564877964060031,-1.0678596673585616e-07,3.276822355835172e-10,1.417305988883182e-15,4.401860820291148e-17,1.6873316137043157,0.021058901159246902,-44.40047791098563,0.0,0.0,399.7839143005042,399.24550414521565,399.961732628226,399.9148301925467,399.6949568772249,399.9096840792081,399.9036122969995,96.0,399.9066481881038,0.3498636496109393,1,1.5383767444688012,0.1053013031394925
8.5,0.0,399.90381934511134,0.3555570206245149,96.0,396.9179962539009,400.00000000000085,520790.7666571307,9.233342869375715,1.5647901885102795,-1.2995832676665486e-07,3.9878868309473924e-10,1.4802973661668755e-15,4.163336342344337e-17,1.6871685893289294,0.021063061929077132,-44.40047791098563,0.0,0.0,399.7835863706308,399.2270359509538,399.9578416947405,399.9136158837206,399.69091870125766,399.90624969244055,399.90138899778213,96.0,399.90381934511134,0.3555570206245149,1,1.5383767444688012,0.10709458234940117
8.75,0.0,399.90099050209557,0.3612111415100285,96.0,396.8406078296647,400.00000000000085,520790.49508820113,9.504911798888523,1.5647009956155913,-1.554010697901731e-07,4.768620027280763e-10,1.4173059888831793e-15,4.163336342344337e-17,1.687017096998281,0.02106685356015632,-44.40047791098563,0.0,0.0,399.7832342001143,399.2095575415135,399.95382915072315,399.91280557465046,399.6863225823965,399.9027710497962,399.899209954395,96.0,399.90099050209557,0.3612111415100285,1,1.5383767444688012,0.10883839291972948
9.0,0.0,399.8981616590508,0.3668057060774239,96.0,396.76321940542846,400.0000000000008,520790.2235192689,9.776480731187421,1.5646112175135032,-1.8352079678152222e-07,5.631498857353619e-10,1.4173059888831793e-15,4.163336342344337e-17,1.6868763276941783,0.02107032311572461,-44.40047791098563,0.0,0.0,399.7828449277024,399.19330101833253,399.94971652913273,399.91242614366223,399.68197817182147,399.8992490789001,399.89707423920146,96.0,399.8981616590508,0.3668057060774239,1,1.5383767444688012,0.11053385032894558
9.25,0.0,399.8953328160007,0.3723438897311098,96.0,396.68881995913574,400.0000000000008,520789.95195033605,10.048049664000906,1.5645215443741431,-2.122800690784743e-07,6.514002703887234e-10,1.4297012647842186e-15,4.163336342344337e-17,1.6867458517715506,0.021073512319559444,-44.40047791098563,0.0,0.0,399.7824126912026,399.1781669186663,399.9455265579661,399.91262031840745,399.6771964829515,399.89568494628156,399.89498068571976,96.0,399.8953328160007,0.3723438897311098,1,1.5383767444688012,0.11218223651063293
9.5,0.0,399.89250397299867,0.3777572625780252,96.0,396.6209065888332,400.0000000000008,520789.68038140784,10.31961859219399,1.5644323524471384,-2.3638113688662088e-07,7.253565403062726e-10,1.3322676295501882e-15,4.163336342344337e-17,1.6866248349770883,0.021076458233358082,-44.40047791098563,0.0,0.0,399.78194491513375,399.16488287598986,399.9412776430605,399.91334683371656,399.6717915535541,399.8920752254662,399.892932720531,96.0,399.89250397299867,0.3777572625780252,1,1.5383767444688012,0.11378518714896053
9.75,0.0,399.8896751300493,0.3829800037286657,96.0,396.55940728183504,400.0000000000008,520789.4088124847,10.59118751532668,1.5643439218254127,-2.554188203163221e-07,7.837753649633248e-10,1.4802973661668755e-15,4.163336342344337e-17,1.686512612275025,0.021079191499454183,-44.40047791098563,0.0,0.0,399.78145486989786,399.1547599935981,399.9369759065401,399.9145775309962,399.6657757348198,399.8884151077498,399.89093515234885,96.0,399.8896751300493,0.3829800037286657,1,1.5383767444688012,0.11534459073504803
10.0,0.0,399.88684628713463,0.38796757285230743,96.0,396.504159759255,400.0000000000008,520789.13724356494,10.86275643514048,1.564256409080576,-2.7108136890774404e-07,8.318372882127332e-10,1.4173059888831793e-15,4.163336342344337e-17,1.686408445733939,0.02108173867524052,-44.40047791098563,0.0,0.0,399.7809589450749,399.1441075894668,399.9326652357945,399.9163071124792,399.6591904622068,399.88471386919383,399.88897870507526,96.0,399.88684628713463,0.38796757285230743,1,1.5383767444688012,0.11686209109209784
10.25,0.0,399.88401744424976,0.3927608176313423,96.0,396.454922697283,400.00000000000074,520788.86567464797,11.134325352083462,1.5641698439019556,-2.839514277042099e-07,8.71330208185533e-10,1.4802973661668755e-15,4.163336342344337e-17,1.6863114067064993,0.021084122036195373,-44.40047791098563,0.0,0.0,399.7804680930265,399.13356047044164,399.9285203110693,399.91851930710476,399.65223833629847,399.8809678907837,399.88706699771575,96.0,399.88401744424976,0.3927608176313423,1,1.5383767444688012,0.11833891656004025
10.5,0.0,399.8811886013905,0.3975563744193837,96.0,396.411375186792,400.0000000000007,520788.59410573344,11.405894266564266,1.5640842317074906,-2.943757415607706e-07,9.03318142306048e-10,1.4802973661668755e-15,4.163336342344337e-17,1.6862206671558704,0.02108635962588264,-44.40047791098563,0.0,0.0,399.77999784869576,399.1236197067069,399.92449563276955,399.92120335579426,399.6449093169932,399.8771942430729,399.88518295970806,96.0,399.8811886013905,0.3975563744193837,1,1.5383767444688012,0.11977657530871301
