time_s,gap_m,roi_mean_ppm,roi_std_ppm,roi_volume_m3,minimum_ppm,maximum_ppm,inventory_ppm_m3,deficit_ppm_m3,max_speed_m_s,budget_residual_ppm_m3,budget_fraction,divergence_s_inv,gcl_m3,max_courant,eddy_diffusivity_m2_s,source_umol_s,mouth_inflow_m3_s,mouth_outflow_m3_s,centre_low_ppm,centre_mid_ppm,centre_high_ppm,left_mid_ppm,right_mid_ppm,left_half_mean_ppm,right_half_mean_ppm,shell_volume_m3,shell_mean_ppm,shell_std_ppm,fans_on,fan_force_n,roi_mean_speed_m_s
1688.0,2.0,399.76740499308977,0.32391406304491643,96.0,397.8394932555296,400.00000000065234,520755.6809480462,44.31905195378572,1.5030497433920509,4.710145390163234e-05,2.4089166684699455e-08,1.7716324861039727e-15,8.326672684688674e-17,3.819879686673694,0.021617319049420207,-44.40047791098563,10.351251730039724,10.351251730039724,399.9661494061738,399.49724720196974,399.78680291900776,399.2506891709005,399.7545740059529,399.6208646923351,399.8623804334789,96.0,399.74162256290697,0.31790576016808936,0,0.0,0.8394101258792678
1688.5,2.0,399.7673831092279,0.323912229872008,96.0,397.83961800478795,400.0000000006523,520755.6753299078,44.32467009218497,1.5030382683739003,4.709859581453202e-05,2.4087704968959153e-08,1.7716324861039693e-15,9.71445146547012e-17,3.8199153387463434,0.021617360042720867,-44.40047791098563,10.355485794972076,10.355485794972076,399.9661433734507,399.4972156078524,399.78676296207516,399.25067274761466,399.7545537761729,399.6208598726109,399.86233155583847,96.0,399.74159571422473,0.3179009363543632,0,0.0,0.8392449597721717
1689.0,2.0,399.76736140360504,0.3239097595528752,96.0,397.83974011667453,400.0000000006522,520755.6697101246,44.33028987544402,1.5030268113386895,4.7095357558646356e-05,2.4086048822931045e-08,1.7716324861039693e-15,8.326672684688674e-17,3.8199509602073385,0.021617401087044703,-44.40047791098563,10.359713700337583,10.359713700337583,399.9661373411246,399.4971838715352,399.7867271394374,399.2506566767508,399.75453335294134,399.62085501560614,399.8622833007818,96.0,399.74156915819395,0.317895775129531,0,0.0,0.8390800085752765
1689.5,2.0,399.76733994920954,0.3239064898761466,96.0,397.83985887570344,400.00000000065216,520755.66408947203,44.33591052797594,1.5030153722722737,4.709156246462953e-05,2.4084107892348598e-08,1.665334536937734e-15,8.326672684688674e-17,3.8199865506947988,0.02161744218113555,-44.40047791098563,10.363935403934972,10.363935403934972,399.96613130895315,399.4971519903677,399.7866946892073,399.2506408118453,399.75451280208927,399.6208502177122,399.86223568154475,96.0,399.74154294962847,0.31789011810274787,0,0.0,0.8389152710272546
1690.0,2.0,399.76731882508756,0.3239022457877663,96.0,397.8399737088273,400.0000000006521,520755.65846901597,44.341530984072044,1.5030039511749682,4.7087415396163124e-05,2.4081986950949446e-08,1.7716324861039693e-15,8.326672684688674e-17,3.8200221098508162,0.021617483324301075,-44.40047791098563,10.368150862996412,10.368150862996412,399.9661252764563,399.49711995385366,399.78666495351484,399.25062498483334,399.7544921981446,399.6208455335844,399.86218872884814,96.0,399.7415171312162,0.31788383783855667,0,0.0,0.8387507459607022
1690.5,2.0,399.76729808262604,0.3238969267531432,96.0,397.84008417923883,400.00000000065205,520755.65285011806,44.347149881969486,1.502992548055289,4.708287178800674e-05,2.4079663206666357e-08,1.7716324861039727e-15,9.020562075079397e-17,3.820057637325046,0.021617524516056186,-44.40047791098563,10.372360034816598,10.372360034816598,399.96611924326896,399.4970877432621,399.786637374267,399.25060902359763,399.75447161797297,399.6208409793619,399.86214248993355,96.0,399.74149173464775,0.3178768973542111,0,0.0,0.8385864322993163
1691.0,2.0,399.76727754548665,0.3238908969316367,96.0,397.8401898949587,400.000000000652,520755.64723442274,44.352765577323844,1.5029811629024827,4.707806624537625e-05,2.4077205500845258e-08,1.6653345369377348e-15,1.0408340855860843e-16,3.8200931327957393,0.021617565755969292,-44.40047791098563,10.376562876134145,10.376562876134143,399.96611320933835,399.4970553358726,399.7866114886298,399.2505927719565,399.75445113688863,399.62083655340166,399.86209702375726,96.0,399.74146678857943,0.31786928850829005,0,0.0,0.8384223288131566
1691.5,2.0,399.7672575941035,0.3238841881795525,96.0,397.84029042011457,400.00000000065194,520755.6416238304,44.358376169662435,1.5029697957372221,4.7072947381820995e-05,2.4074587552837192e-08,1.7716324861039727e-15,8.326672684688674e-17,3.820128595967459,0.021617607043143597,-44.40047791098563,10.380759355848586,10.380759355848586,399.9661071745827,399.4970227104568,399.78658692174804,399.2505760983589,399.7544443605405,399.62083236672623,399.8620523838167,96.0,399.74144237527145,0.317861141290946,0,0.0,0.8382584346252532
1692.0,2.0,399.76723816277416,0.32387611975304914,96.0,397.840385387717,400.0000000006519,520755.6360204654,44.363979534626,1.502958446575501,4.706747836280556e-05,2.4071790524300882e-08,1.7716324861039727e-15,8.326672684688674e-17,3.8201640265513634,0.021617648376975815,-44.40047791098563,10.38494944279278,10.38494944279278,399.9661011391896,399.4969898888488,399.786563395944,399.2505589163452,399.7544528590584,399.6208285525629,399.8620085825299,96.0,399.7414185675464,0.3178520569520328,0,0.0,0.8380947489605792
1692.5,2.0,399.76721917590834,0.32386638991930256,96.0,397.84047452624463,400.0000000006518,520755.6304266411,44.36957335891667,1.5029471154278395,4.7061779696377926e-05,2.406887604684669e-08,1.7716324861039727e-15,8.326672684688674e-17,3.8201994242810082,0.02161768975690527,-44.40047791098563,10.389133106509874,10.389133106509876,399.9660951032104,399.49695690842174,399.7865407311473,399.25054121541547,399.75445984514596,399.6208250389083,399.86196565883256,96.0,399.74139534887036,0.3178421588925583,0,0.0,0.8379312711219544
1693.0,2.0,399.76720064855834,0.3238552465590092,96.0,397.8405576673735,400.00000000065177,520755.62484483584,44.37515516420008,1.5029358022636754,4.705588344222633e-05,2.406586051680871e-08,1.7716324861039727e-15,8.326672684688674e-17,3.8202347890326718,0.02161773118237518,-44.40047791098563,10.39331034446927,10.39331034446927,399.96608906668047,399.4969236636623,399.78651879149675,399.25052305033137,399.7544575443503,399.6208216449757,399.8619236938589,96.0,399.74137266941733,0.3178315780704371,0,0.0,0.837768000544323
1693.5,2.0,399.7671826613145,0.32384201580479177,96.0,397.84063475407163,400.0000000006517,520755.61927759834,44.38072240169353,1.502924507083047,4.704966022472945e-05,2.4062677767420322e-08,1.7716324861039745e-15,8.326672684688674e-17,3.820270120588845,0.021617772652948123,-44.40047791098563,10.397481159188157,10.397481159188155,399.9660830299931,399.4968899342705,399.7864974758493,399.25050450086945,399.754445838402,399.6208183121974,399.86188281880067,96.0,399.74135056549903,0.3178196517767815,0,0.0,0.8376049365685034
1694.0,2.0,399.7671656803539,0.3238260782491803,96.0,397.84070591901786,400.00000000065165,520755.6137274947,44.38627250528339,1.5029132298844083,4.7043155745996046e-05,2.4059351172179054e-08,1.665334536937734e-15,8.326672684688674e-17,3.8203054189357775,0.02161781416813791,-44.40047791098563,10.401645548505956,10.401645548505957,399.96607699398703,399.4968554499619,399.78647671485544,399.25048563535165,399.75442636922605,399.6208146870422,399.8618431328675,96.0,399.74132890995475,0.3178066946778523,0,0.0,0.8374420785832974
1694.5,2.0,399.7671497078684,0.3238075587808041,96.0,397.84077140814117,400.0000000006516,520755.60819733655,44.39180266351757,1.5029019706660383,4.7036397063493496e-05,2.405589456912572e-08,1.6653345369377334e-15,8.326672684688674e-17,3.820340684028805,0.02161785572745113,-44.40047791098563,10.40580350322174,10.40580350322174,399.9660709599067,399.4968199353871,399.78645646446273,399.2504664876626,399.75440111193836,399.6208104601917,399.86180472593674,96.0,399.7413075930642,0.3177931503918944,0,0.0,0.8372794260087923
1695.0,2.0,399.7671346298375,0.3237865393916149,96.0,397.8408315564111,400.00000000065154,520755.6026901386,44.39730986141653,1.5028907292727147,4.70290638077131e-05,2.4052144111205578e-08,1.6653345369377334e-15,8.326672684688674e-17,3.8203759137885434,0.021617897330392585,-44.40047791098563,10.409955717298795,10.409955717298796,399.96606492911985,399.4967831467077,399.7864367007034,399.2504470461953,399.75437197365176,399.6208056060859,399.8617676664924,96.0,399.74128663628926,0.317779043462539,0,0.0,0.8371169864378163
1695.5,2.0,399.7671203735022,0.3237630049570592,96.0,397.8408867730059,400.0000000006515,520755.5972090261,44.402790973983,1.5028795055721618,4.702104706666432e-05,2.4048044097397184e-08,1.6653345369377334e-15,8.673617379884035e-17,3.8204111057122456,0.02161793897724388,-44.40047791098563,10.414102721299495,10.414102721299495,399.96605890305614,399.496744901839,399.7864174153414,399.25042725047814,399.75434064548494,399.6208001994127,399.861731994247,96.0,399.74126609682975,0.3177642865982059,0,0.0,0.8369547680082792
1696.0,2.0,399.7671069326786,0.3237369233353087,96.0,397.84093753518096,400.0000000006514,520755.59175720316,44.40824279686346,1.502868299621433,4.701181865129911e-05,2.4043324395189425e-08,1.7716324861039758e-15,8.326672684688674e-17,3.82044625930491,0.021617980668498838,-44.40047791098563,10.418244058047812,10.418244058047812,399.96605288330835,399.4967051026262,399.7863986120236,399.25040699669063,399.75430854278073,399.6207943885079,399.8616975411451,96.0,399.7412459648265,0.3177488396534218,0,0.0,0.8367927697212784
1696.5,2.0,399.7670943718725,0.3237079551232524,96.0,397.8409843777211,400.00000000065137,520755.58633793204,44.41366206799802,1.5028571114558944,4.7001195980556076e-05,2.403789162687828e-08,1.7716324861039758e-15,8.326672684688674e-17,3.820481374234811,0.021618022403915155,-44.40047791098563,10.422379327976733,10.422379327976733,399.96604687153706,399.49666374448555,399.7863803029993,399.2503861492958,399.75427678967844,399.6207883695159,399.8616644614728,96.0,399.74122641549434,0.31773250932502206,0,0.0,0.8366309903606486
