time_s,gap_m,roi_mean_ppm,roi_std_ppm,roi_volume_m3,minimum_ppm,maximum_ppm,inventory_ppm_m3,deficit_ppm_m3,max_speed_m_s,budget_residual_ppm_m3,budget_fraction,divergence_s_inv,gcl_m3,max_courant,eddy_diffusivity_m2_s,source_umol_s,mouth_inflow_m3_s,mouth_outflow_m3_s,centre_low_ppm,centre_mid_ppm,centre_high_ppm,left_mid_ppm,right_mid_ppm,left_half_mean_ppm,right_half_mean_ppm,shell_volume_m3,shell_mean_ppm,shell_std_ppm,fans_on,fan_force_n,roi_mean_speed_m_s
238.0,0.0,397.30694165272484,1.1621751421968736,95.99999999999999,386.98850539575847,400.00000000000114,520541.4663986609,258.53360133842824,1.5204553826920153,-4.626183510936244e-06,1.4195855517541371e-08,1.0280838680376544e-14,1.9038590148845458e-16,5.4532887287337,0.013717784410952491,-44.40047791098563,0.0,0.0,397.8926736817107,396.5817218381194,397.2226579226283,398.008488214756,397.0104369340075,397.1468751887951,397.4670081166545,95.99999999999999,397.30694165272484,1.1621751421968736,1,1.5383767444688012,0.19009489239944455
238.5,0.0,397.3012839669499,1.1626869831390474,95.99999999999999,386.97674913283066,400.00000000000114,520540.9232608265,259.0767391728217,1.5204330755728963,-4.652374059332942e-06,1.4276223544465893e-08,1.3372115914567213e-14,2.476317761956892e-16,5.4532596871806485,0.013717515242634577,-44.40047791098563,0.0,0.0,397.8880229819898,396.57591250907694,397.2166711635718,398.00288719701814,397.00403529418713,397.1413526805985,397.4612152533012,95.99999999999999,397.3012839669499,1.1626869831390474,1,1.5383767444688012,0.19014613961090937
239.0,0.0,397.2956262811759,1.163195775775001,95.99999999999999,386.96500406180166,400.0000000000011,520540.3801229922,259.61987700713456,1.5204107670973637,-4.6784473965999496e-06,1.4356231898615176e-08,1.3067671944533283e-14,2.419939248987646e-16,5.45323045947447,0.013717246342701188,-44.40047791098563,0.0,0.0,397.8834265975718,396.5700945411196,397.21067957670516,397.9972806689059,396.99760450078804,397.13583120859744,397.4554213537541,95.99999999999999,397.2956262811759,1.163195775775001,1,1.5383767444688012,0.19019732462063976
239.5,0.0,397.2899685954026,1.16370321787295,95.99999999999999,386.953261889359,400.0000000000011,520539.8369851579,260.1630148413641,1.5203884574142543,-4.7045209612406325e-06,1.4436240950480805e-08,1.3489209749195647e-14,2.498001805406602e-16,5.453201046172859,0.01371697771073421,-44.40047791098563,0.0,0.0,397.87892377701945,396.5642709508733,397.20482247265977,397.99166456200624,396.9911510898592,397.1303095796589,397.4496276111463,95.99999999999999,397.2899685954026,1.16370321787295,1,1.5383767444688012,0.19024845344823266
240.0,0.0,397.2843109096303,1.1642086253385846,95.99999999999999,386.94151563983905,400.0000000000011,520539.29384732386,260.7061526755091,1.5203661466776741,-4.730362036298175e-06,1.4515536587384877e-08,1.3559466049972708e-14,2.5110122314764283e-16,5.453171448037766,0.013716709346215168,-44.40047791098563,0.0,0.0,397.874503773819,396.55844448977,397.1989645381161,397.98604112714986,396.98468143902323,397.12478674544997,397.4438350738104,95.99999999999999,397.2843109096303,1.1642086253385846,1,1.5383767444688012,0.1902995211955021
240.5,0.0,397.27865322385867,1.1647116368311805,95.99999999999999,386.92975948549866,400.0000000000011,520538.7507094897,261.2492905095743,1.52034383504352,-4.756316911880276e-06,1.4595181431319033e-08,1.4191772756966254e-14,2.6281060661048627e-16,5.4531416658302945,0.013716441248595486,-44.40047791098563,0.0,0.0,397.870144068296,396.55261764676624,397.1929471191693,397.98041352090684,396.9782016834186,397.1192635009575,397.43804294676,95.99999999999999,397.27865322385867,1.1647116368311805,1,1.5383767444688012,0.1903505385848795
241.0,0.0,397.272995538088,1.1652163438121772,95.99999999999999,386.91798863022336,400.0000000000011,520538.20757165574,261.79242834356126,1.520321522760975,-4.78203816101086e-06,1.4674109371709913e-08,1.2692971673722293e-14,2.3505503099485736e-16,5.453111700306443,0.01371617341738204,-44.40047791098563,0.0,0.0,397.86582831477295,396.5467918175241,397.1867466369693,397.9747850234588,396.9717177888865,397.113740433465,397.4322506427111,95.99999999999999,397.272995538088,1.1652163438121772,1,1.5383767444688012,0.19040151638651495
241.5,0.0,397.26733785231806,1.165721707901327,95.99999999999999,386.90619916235477,400.0000000000011,520537.66443382186,262.3355661774765,1.52029921022404,-4.807701543541043e-06,1.4752859743291293e-08,1.3512628516121334e-14,2.502338614096544e-16,5.453081552373162,0.01371590585257278,-44.40047791098563,0.0,0.0,397.86154088989633,396.5409594930154,397.1804464604339,397.9691592664689,396.9652355827082,397.1082176292973,397.42645807533887,95.99999999999999,397.26733785231806,1.165721707901327,1,1.5383767444688012,0.19045245813536077
242.0,0.0,397.2616801665488,1.16622572269452,95.99999999999999,386.8943880841624,400.0000000000011,520537.121295988,262.87870401133193,1.5202768979610877,-4.833364926071226e-06,1.4831610114872671e-08,1.3208184546087404e-14,2.445960101127298e-16,5.453051222805464,0.01371563855533328,-44.40047791098563,0.0,0.0,397.8572666752724,396.53510780237673,397.17414026250896,397.9635258962372,396.9587585274413,397.1026949980185,397.42066533507915,95.99999999999999,397.2616801665488,1.16622572269452,1,1.5383767444688012,0.1905033709076676
242.5,0.0,397.2560224807801,1.1667364270170923,95.99999999999999,386.8825544250799,400.0000000000011,520536.57815815415,263.421841845127,1.5202545864683823,-4.858968964072119e-06,1.4910178382488315e-08,1.2435365237539737e-14,2.3028454143592114e-16,5.453020712572576,0.013715371528579816,-44.40047791098563,0.0,0.0,397.8529947081399,396.5292340346849,397.1679071991591,397.9578966304441,396.9522855656227,397.09717181414123,397.41487314741886,95.99999999999999,397.2560224807801,1.1667364270170923,1,1.5383767444688012,0.19055426441096496
